date,mid_price,ask_price,bid_price
2024-06-03 09:14:00,156.152,156.152,156.152
2024-06-03 09:16:00,156.152,156.152,156.152
2024-06-03 09:17:00,156.128,156.128,156.128
2024-06-03 09:19:00,156.128,156.128,156.128
2024-06-03 09:20:00,156.128,156.128,156.128
2024-06-03 09:22:00,156.128,156.128,156.128
2024-06-03 09:23:00,156.128,156.128,156.128
2024-06-03 09:24:00,156.177,156.177,156.177
2024-06-03 09:26:00,156.177,156.177,156.177
2024-06-03 09:27:00,156.177,156.177,156.177
2024-06-03 09:29:00,156.128,156.128,156.128
2024-06-03 09:30:00,156.152,156.152,156.152
2024-06-03 09:32:00,156.152,156.152,156.152
2024-06-03 09:33:00,156.177,156.177,156.177
2024-06-03 09:35:00,156.152,156.152,156.152
2024-06-03 09:36:00,156.201,156.201,156.201
2024-06-03 09:38:00,156.201,156.201,156.201
2024-06-03 09:39:00,156.226,156.226,156.226
2024-06-03 09:40:00,156.25,156.25,156.25
2024-06-03 09:42:00,156.274,156.274,156.274
2024-06-03 09:43:00,156.274,156.274,156.274
2024-06-03 09:45:00,156.274,156.274,156.274
2024-06-03 09:46:00,156.274,156.274,156.274
2024-06-03 09:48:00,156.274,156.274,156.274
2024-06-03 09:49:00,156.323,156.323,156.323
2024-06-03 09:51:00,156.348,156.348,156.348
2024-06-03 09:52:00,156.348,156.348,156.348
2024-06-03 09:53:00,156.397,156.397,156.397
2024-06-03 09:55:00,156.372,156.372,156.372
2024-06-03 09:56:00,156.372,156.372,156.372
2024-06-03 09:58:00,156.372,156.372,156.372
2024-06-03 09:59:00,156.397,156.397,156.397
2024-06-03 10:01:00,156.348,156.348,156.348
2024-06-03 10:02:00,156.348,156.348,156.348
2024-06-03 10:04:00,156.372,156.372,156.372
2024-06-03 10:05:00,156.372,156.372,156.372
2024-06-03 10:07:00,156.372,156.372,156.372
2024-06-03 10:08:00,156.348,156.348,156.348
2024-06-03 10:09:00,156.348,156.348,156.348
2024-06-03 10:11:00,156.348,156.348,156.348
2024-06-03 10:12:00,156.348,156.348,156.348
2024-06-03 10:14:00,156.348,156.348,156.348
2024-06-03 10:15:00,156.348,156.348,156.348
2024-06-03 10:17:00,156.372,156.372,156.372
2024-06-03 10:18:00,156.397,156.397,156.397
2024-06-03 10:20:00,156.372,156.372,156.372
2024-06-03 10:21:00,156.397,156.397,156.397
2024-06-03 10:23:00,156.372,156.372,156.372
2024-06-03 10:24:00,156.372,156.372,156.372
2024-06-03 10:25:00,156.323,156.323,156.323
2024-06-03 10:27:00,156.348,156.348,156.348
2024-06-03 10:28:00,156.348,156.348,156.348
2024-06-03 10:30:00,156.348,156.348,156.348
2024-06-03 10:31:00,156.372,156.372,156.372
2024-06-03 10:33:00,156.372,156.372,156.372
2024-06-03 10:34:00,156.421,156.421,156.421
2024-06-03 10:36:00,156.446,156.446,156.446
2024-06-03 10:37:00,156.446,156.446,156.446
2024-06-03 10:38:00,156.446,156.446,156.446
2024-06-03 10:40:00,156.47,156.47,156.47
2024-06-03 10:41:00,156.47,156.47,156.47
2024-06-03 10:43:00,156.47,156.47,156.47
2024-06-03 10:44:00,156.47,156.47,156.47
2024-06-03 10:46:00,156.495,156.495,156.495
2024-06-03 10:47:00,156.47,156.47,156.47
2024-06-03 10:49:00,156.47,156.47,156.47
2024-06-03 10:50:00,156.446,156.446,156.446
2024-06-03 10:52:00,156.446,156.446,156.446
2024-06-03 10:53:00,156.446,156.446,156.446
2024-06-03 10:54:00,156.446,156.446,156.446
2024-06-03 10:56:00,156.446,156.446,156.446
2024-06-03 10:57:00,156.47,156.47,156.47
2024-06-03 10:59:00,156.47,156.47,156.47
2024-06-03 11:00:00,156.446,156.446,156.446
2024-06-03 11:02:00,156.446,156.446,156.446
2024-06-03 11:03:00,156.421,156.421,156.421
2024-06-03 11:05:00,156.397,156.397,156.397
2024-06-03 11:06:00,156.397,156.397,156.397
2024-06-03 11:08:00,156.397,156.397,156.397
2024-06-03 11:09:00,156.397,156.397,156.397
2024-06-03 11:10:00,156.397,156.397,156.397
2024-06-03 11:12:00,156.421,156.421,156.421
2024-06-03 11:13:00,156.421,156.421,156.421
2024-06-03 11:15:00,156.421,156.421,156.421
2024-06-03 11:16:00,156.446,156.446,156.446
2024-06-03 11:18:00,156.421,156.421,156.421
2024-06-03 11:19:00,156.421,156.421,156.421
2024-06-03 11:21:00,156.397,156.397,156.397
2024-06-03 11:22:00,156.421,156.421,156.421
2024-06-03 11:23:00,156.446,156.446,156.446
2024-06-03 11:25:00,156.421,156.421,156.421
2024-06-03 11:26:00,156.397,156.397,156.397
2024-06-03 11:28:00,156.372,156.372,156.372
2024-06-03 11:29:00,156.372,156.372,156.372
2024-06-03 11:31:00,156.397,156.397,156.397
2024-06-03 11:32:00,156.372,156.372,156.372
2024-06-03 11:34:00,156.372,156.372,156.372
2024-06-03 11:35:00,156.372,156.372,156.372
2024-06-03 11:37:00,156.348,156.348,156.348
2024-06-03 11:38:00,156.372,156.372,156.372
2024-06-03 11:39:00,156.372,156.372,156.372
2024-06-03 11:41:00,156.372,156.372,156.372
2024-06-03 11:42:00,156.397,156.397,156.397
2024-06-03 11:44:00,156.397,156.397,156.397
2024-06-03 11:45:00,156.372,156.372,156.372
2024-06-03 11:47:00,156.372,156.372,156.372
2024-06-03 11:48:00,156.348,156.348,156.348
2024-06-03 11:50:00,156.348,156.348,156.348
2024-06-03 11:51:00,156.348,156.348,156.348
2024-06-03 11:53:00,156.323,156.323,156.323
2024-06-03 11:54:00,156.323,156.323,156.323
2024-06-03 11:55:00,156.348,156.348,156.348
2024-06-03 11:57:00,156.372,156.372,156.372
2024-06-03 11:58:00,156.372,156.372,156.372
2024-06-03 12:00:00,156.201,156.201,156.201
2024-06-03 12:01:00,156.226,156.226,156.226
2024-06-03 12:03:00,156.177,156.177,156.177
2024-06-03 12:04:00,156.177,156.177,156.177
2024-06-03 12:06:00,156.177,156.177,156.177
2024-06-03 12:07:00,156.128,156.128,156.128
2024-06-03 12:08:00,156.055,156.055,156.055
2024-06-03 12:10:00,156.031,156.031,156.031
2024-06-03 12:11:00,156.104,156.104,156.104
2024-06-03 12:13:00,156.104,156.104,156.104
2024-06-03 12:14:00,156.104,156.104,156.104
2024-06-03 12:16:00,156.079,156.079,156.079
2024-06-03 12:17:00,156.128,156.128,156.128
2024-06-03 12:19:00,156.128,156.128,156.128
2024-06-03 12:20:00,156.177,156.177,156.177
2024-06-03 12:22:00,156.128,156.128,156.128
2024-06-03 12:23:00,156.152,156.152,156.152
2024-06-03 12:24:00,156.128,156.128,156.128
2024-06-03 12:26:00,156.128,156.128,156.128
2024-06-03 12:27:00,156.128,156.128,156.128
2024-06-03 12:29:00,156.104,156.104,156.104
